건축면적,부속건축물면적,부속건축물수,건폐율,법정동코드,건물명,블록,번,외필지수,생성일자,EPI점수,에너지효율등급,에너지절감율,기타용도,가구수,친환경건축물인증점수,친환경건축물등급,세대수,호수,옥내자주식면적,옥내자주식대수,옥내기계식면적,옥내기계식대수,지능형건축물인증점수,지능형건축물등급,지,로트,주건축물수,주용도코드,주용도코드명,관리건축물대장PK,새주소법정동코드,새주소본번,새주소도로코드,새주소부번,새주소지상지하코드,신구대장구분코드,신구대장구분코드명,도로명대지위치,옥외자주식면적,옥외자주식대수,옥외기계식면적,옥외기계식대수,대지면적,대지구분코드,대지위치,허가일,허가번호구분코드,허가번호구분코드명,허가번호기관코드,허가번호기관코드명,허가번호년,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,순번,시군구코드,특수지명,착공일,연면적,총주차수,사용승인일,용적률,용적률산정연면적
284.05,0,0,59.75,11000,부림파크빌,,0034,1,20210215,0,,0,공동주택(단지형 다세대주택),0,0,,15,0,177.5,15,0,0,0,,0001,,2,02000,공동주택,41290-100189955,,0.0,,0.0,0,1,신대장,,0,0,0,0,475.4,0,경기도 과천시 부림동 34-1번지,20180514,1101,신축허가,3970079,건축과,2018,2,집합,1,총괄표제부,1,41290,,20180530,943.66,15,20190218,198.5,943.66
287.04,0,0,59.48,11000,예그리나,,0037,1,20220307,69,,0,공동주택(단지형 다세대주택),0,0,,13,0,0,0,0,0,0,,0006,,2,02000,공동주택,41290-100190091,,0.0,,0.0,0,1,신대장,,150.2,13,0,0,482.6,0,경기도 과천시 부림동 37-6번지,20180525,1101,신축허가,3970079,건축과,2018,2,집합,1,총괄표제부,2,41290,,20180704,936.3,13,20190311,194.01,936.3
19791.99,0,0,14.54,11000,,,0041,0,20180928,0,,0,공동주택,0,0,,2120,0,0,0,0,0,0,,0000,,32,02000,공동주택,41290-48,11003,180.0,412903195020,0.0,0,1,신대장,경기도 과천시 별양로 180,0,0,0,0,0,0,경기도 과천시 부림동 41번지,,,,,,,2,집합,1,총괄표제부,3,41290,,,185929.99,0,,128.87,175427.3
3250.98,159.3,4,21.23,11000,관문초등학교,,0048,0,20230309,0,,0,교육연구시설(초등학교),0,0,,0,0,0,0,0,0,0,,0000,,3,Z8000,교육연구및복지시설,41290-47,11003,180.0,412903195020,1.0,0,1,신대장,경기도 과천시 별양로 180-1,0,25,0,0,15313.5,0,경기도 과천시 부림동 48번지,,,,,,,1,일반,1,총괄표제부,4,41290,,,9445.35,25,,61.68,9445.35
11851.57,86329.02,10,16.66,11000,과천 센트럴파크 푸르지오 써밋,,0096,0,20220809,0,1+,100.8,공동주택(아파트),0,75,1,1317,22,79741.6,2038,0,0,0,,0000,,17,02000,공동주택,41290-100194754,11003,164.0,412903195020,0.0,0,1,신대장,경기도 과천시 별양로 164,0,0,0,0,71136.4,0,경기도 과천시 부림동 96번지,20150827,5809,재건축협의(주택건설사업계획승인),3970000,과천시,2015,2,집합,1,총괄표제부,5,41290,,20171201,236456.09,2038,20201221,211.7,150602.72
