건축면적,부속건축물면적,부속건축물수,건폐율,법정동코드,건물명,블록,번,외필지수,생성일자,EPI점수,에너지효율등급,에너지절감율,기타용도,가구수,친환경건축물인증점수,친환경건축물등급,세대수,호수,옥내자주식면적,옥내자주식대수,옥내기계식면적,옥내기계식대수,지능형건축물인증점수,지능형건축물등급,지,로트,주건축물수,주용도코드,주용도코드명,관리건축물대장PK,새주소법정동코드,새주소본번,새주소도로코드,새주소부번,새주소지상지하코드,신구대장구분코드,신구대장구분코드명,도로명대지위치,옥외자주식면적,옥외자주식대수,옥외기계식면적,옥외기계식대수,대지면적,대지구분코드,대지위치,허가일,허가번호구분코드,허가번호구분코드명,허가번호기관코드,허가번호기관코드명,허가번호년,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,순번,시군구코드,특수지명,착공일,연면적,총주차수,사용승인일,용적률,용적률산정연면적
0,44.63,1,0,10100,,,0032,0,20171205,0,,0,제1종근린생활시설,0,0,,0,0,0,0,0,0,0,,0002,,0,03000,제1종근린생활시설,11620-661,10101,211.0,116203120001,0.0,0,1,신대장,서울특별시 관악구 관악로 211,0,0,0,0,0,0,서울특별시 관악구 봉천동 32-2번지,,,,,,,1,일반,1,총괄표제부,14,11620,,,2925.08,0,,0,0
0,0,0,0,10100,,,0040,0,20171118,0,,0,"종교시설, 근린생활시설",0,0,,0,0,0,0,0,0,0,,0004,,2,06000,종교시설,11620-503,10101,11.0,116204160017,0.0,0,0,구대장,서울특별시 관악구 관악로29길 11,0,10,0,0,0,0,서울특별시 관악구 봉천동 40-4번지,,,,,,,1,일반,1,총괄표제부,15,11620,,,1569.98,0,,0,0
414.15,556.9,1,59.68,10100,아이리스하임,,0041,0,20201024,0,,0,공동주택,0,0,,22,0,556.9,15,0,0,0,,0047,,2,02000,공동주택,11620-100209386,10101,35.0,116204160635,0.0,0,1,신대장,서울특별시 관악구 은천로39길 35,34.5,3,0,0,694,0,서울특별시 관악구 봉천동 41-47번지,20110312,1101,신축허가,3200025,건축과,2011,2,집합,1,총괄표제부,16,11620,,20110329,1950.69,18,20120313,193.85,1345.33
402.51,484.78,1,59.11,10100,아이리스,,0041,1,20201024,0,,0,공동주택외1,0,0,,19,4,455.95,17,0,0,0,,0060,,2,02000,공동주택,11620-100211220,10101,29.0,116204160635,0.0,0,1,신대장,서울특별시 관악구 은천로39길 29,11.5,1,0,0,681,0,서울특별시 관악구 봉천동 41-60번지,20110526,1101,신축허가,3200025,건축과,2011,2,집합,1,총괄표제부,17,11620,,20110712,2032.75,18,20120620,195.76,1333.13
373.7,0,0,54.08,10100,21하우징,,0041,3,20201024,0,,0,공동주택,0,0,,20,1,0,0,0,0,0,,0113,,2,02000,공동주택,11620-100229461,10101,16.0,116204160629,0.0,0,1,신대장,서울특별시 관악구 은천로35라길 16,0,16,0,0,691,0,서울특별시 관악구 봉천동 41-113번지,20140321,1101,신축허가,3200025,건축과,2014,2,집합,1,총괄표제부,18,11620,,20140623,1381.75,16,20150203,199.96,1381.75
569.17,0,0,52.36,10100,건우지오빌,,0041,0,20201024,0,,0,공동주택,0,0,,24,0,427.25,15,0,0,0,,0816,,4,02000,공동주택,11620-100219561,10101,10.0,116204160628,0.0,0,1,신대장,서울특별시 관악구 은천로35다길 10,57.5,5,0,0,1087,0,서울특별시 관악구 봉천동 41-816번지,20120621,1101,신축허가,3200025,건축과,2012,2,집합,1,총괄표제부,19,11620,,20120710,1804.97,20,20131024,166.05,1804.97
1125,0,0,42.7,10100,봉천동성당,,0041,0,20171118,0,,0,문화및집회시설외2,0,0,,0,0,0,0,0,0,0,,0857,,4,Z5000,문화및집회시설,11620-504,10101,174.0,116203120009,0.0,0,1,신대장,서울특별시 관악구 은천로 174,274.5,23,0,0,2635,0,서울특별시 관악구 봉천동 41-857번지,,,,,,,1,일반,1,총괄표제부,20,11620,,,3309.81,23,,85.47,2252.23
0,0,0,0,10100,,,0047,0,20120821,0,,0,단독주택,2,0,,0,0,0,0,0,0,0,,0000,,2,01000,단독주택,11620-275,,0.0,,0.0,0,1,신대장,,0,0,0,0,0,0,서울특별시 관악구 봉천동 47번지,,,,,,,1,일반,1,총괄표제부,21,11620,,,52.89,0,,0,0
0,0,0,0,10100,,,0047,0,20171118,0,,0,단독주택,2,0,,0,0,0,0,0,0,0,,0004,,2,01000,단독주택,11620-174,,0.0,,0.0,0,1,신대장,,0,0,0,0,0,0,서울특별시 관악구 봉천동 47-4번지,,,,,,,1,일반,1,총괄표제부,22,11620,,,277.65,0,,0,0
0,0,0,0,10100,,,0050,0,20171205,0,,0,다세대주택,0,0,,19,0,0,0,0,0,0,,0009,,2,02000,공동주택,11620-571,10101,24.0,116204160618,0.0,0,0,구대장,서울특별시 관악구 은천로28가길 24,0,0,0,0,0,0,서울특별시 관악구 봉천동 50-9번지,,,,,,,2,집합,1,총괄표제부,23,11620,,,1249.92,0,,0,0
867.76,0,0,58.75,10100,대한예수교장로회 에덴교회,,0063,0,20200217,0,,0,문화및집회시설,0,0,,0,0,0,21,0,0,0,,0005,,2,06000,종교시설,11620-161,10101,29.0,116204160748,0.0,0,1,신대장,서울특별시 관악구 행운1마길 29,0,0,0,0,1477.03,0,서울특별시 관악구 봉천동 63-5번지,20030806,1102,증축허가,3200025,건축과,2003,1,일반,1,총괄표제부,24,11620,,20030926,3463.55,21,20040501,158.72,2343.46
