dlvry_id,전체배차시간,y_pred_new,KMeansCluster,AgglomerativeCluster
20230915_2886BPNJ,1.13333333,0.030552802845479395,1,0
20230915_2889AYRT,2.46666667,0.08040829818665766,1,0
20230915_2889UQTI,0.41666667,0.04178539914784472,1,0
20230915_2890WUNR,41.66666667,0.4843267398067431,0,1
20230915_2891DLVN,1.31666667,0.20918201433804906,2,2
20230915_2891VUDY,0.61666667,0.032966367302045115,1,0
20230915_2892ZHXL,0.13333333,0.048491986550205333,1,0
20230915_2894BYEF,1.31666667,0.07334409164069206,1,0
20230915_2896EHJI,2.15,0.20088702219957164,2,2
20230915_2896ZQHQ,12.95,0.23349491025461466,2,2
20230915_2899HPBQ,2.46666667,0.022224642932956805,1,0
20230915_2899YBBC,0.65,0.03484554428329799,1,0
20230915_2900NDSD,1.8,0.0647006684790608,1,0
20230915_2902VMWU,0.98333333,0.026447661495402286,1,0
20230915_2903TZWT,0.55,0.1416409541405117,2,0
20230915_2904SXQX,2.36666667,0.23954078186188468,2,2
20230915_2905NEBC,0.38333333,0.13258354045475024,2,0
20230915_2905NLFL,1.01666667,0.07087617132119564,1,0
20230915_2906NYMY,4.4,0.03475613697856315,1,0
20230915_2909CUXT,0.43333333,0.1676200181962427,2,0
20230915_2911BIEL,0.28333333,0.06843190756027051,1,0
20230915_2911VJRJ,0.63333333,0.1651284292914451,2,0
20230915_2912HKUS,4.58333333,0.16908131895160378,2,2
20230915_2917PRRV,0.46666667,0.06011366906073798,1,0
20230915_2917QFTD,2.46666667,0.07335539786017273,1,0
20230915_2919SRCJ,3.1,0.20301557486883212,2,2
20230915_2922XCNV,21.7,0.28904679421021734,0,2
20230915_2925QPMR,1.18333333,0.25277640273121893,2,2
20230915_2926VZMV,0.78333333,0.040987888599828166,1,0
20230915_2927ISXJ,0.18333333,0.18605621817823795,2,2
20230915_2930JVXA,0.25,0.04479829604571091,1,0
20230915_2931XNZB,0.35,0.05020888625109791,1,0
20230915_2935JLCQ,19.56666667,0.5098001108422362,3,1
20230915_2942WTEB,1.35,0.02853585618543455,1,0
20230915_2943NVEI,1.58333333,0.04561979665379194,1,0
20230915_2944SKLD,0.46666667,0.03439020208337734,1,0
20230915_2945DVDV,0.65,0.06670918154630946,1,0
20230915_2945QKES,2.28333333,0.3697762439882613,0,1
20230915_2946HZYZ,0.53333333,0.024789135442884955,1,0
20230915_2947RMMZ,1.2,0.05998587395636758,1,0
20230915_2948IALH,1.33333333,0.05999036646071012,1,0
20230915_2949AIJW,0.53333333,0.0210714206315991,1,0
20230915_2949PHQY,1.01666667,0.10596135258351301,1,0
20230915_2949QUFP,0.76666667,0.0781783104795936,1,0
20230915_2950FTXW,0.96666667,0.08262110690126062,1,0
20230915_2950SWVT,4.33333333,0.5995911150019074,3,1
20230915_2951YIDX,1.61666667,0.1257925487962527,2,0
20230915_2953RBAZ,0.4,0.07155106614725232,1,0
20230915_2953VQSL,0.98333333,0.25443180513714125,2,2
20230915_2953YMNR,0.8,0.029619140041001787,1,0
20230915_2958JPLP,8.78333333,0.19473325976694436,2,2
20230915_2958YFUC,0.5,0.07118920176248597,1,0
20230915_2961KMNR,0.33333333,0.04859552776496445,1,0
20230915_2961USXY,0.55,0.031485021917773345,1,0
20230915_2964AXNF,0.71666667,0.4232099920087906,0,1
20230915_2966HERL,0.58333333,0.044271976714703884,1,0
20230915_2966WJKR,1.3,0.18773297934090888,2,2
20230915_2967KZYM,0.46666667,0.05247863561672203,1,0
20230915_2967MQIT,1.88333333,0.1129006362598705,2,0
20230915_2968TUHY,0.3,0.023940369131275688,1,0
20230915_2969QPKF,0.41666667,0.033404641427507764,1,0
20230915_2969UCCS,14.58333333,0.47134449484868823,0,1
20230915_2969ZAVT,1.18333333,0.0895061627689841,1,0
20230915_2977HZXA,0.56666667,0.04567681498039318,1,0
20230915_2978VDAF,2.26666667,0.08742574326697948,1,0
20230915_2980DNNK,0.48333333,0.03701932864989309,1,0
20230915_2982EBRY,2.01666667,0.29617106928127623,0,2
20230915_2983IRWZ,0.53333333,0.14618260884261183,2,0
20230915_2988YZHS,1.15,0.05314429696344071,1,0
20230915_2989JUSD,0.43333333,0.08165578936054818,1,0
20230915_2989UWRH,0.53333333,0.07340532679936344,1,0
20230915_2995FMNQ,3.78333333,0.5417186866373793,3,1
20230915_2995YRMW,0.61666667,0.033735531922925326,1,0
20230915_2999FBSU,16.88333333,0.11961310434384713,2,0
20230915_3002JKCU,10.56666667,0.3407673982521746,0,1
20230915_3002QHNJ,0.4,0.02503641505031049,1,0
20230915_3003DMZQ,1.68333333,0.3038413505344454,0,2
20230915_3004MZST,0.55,0.06386438575147148,1,0
20230915_3005HFAS,0.56666667,0.08368749752714662,1,0
20230915_3006ZEHE,0.43333333,0.05555555327949623,1,0
20230915_3008RMCX,0.53333333,0.015482553526735847,1,0
20230915_3012PIHT,0.35,0.06259844374707954,1,0
20230915_3013LLFM,3.5,0.16952250934715574,2,2
20230915_3013SSRK,1.86666667,0.018666109806764974,1,0
20230915_3014XXLW,0.38333333,0.054883344012866965,1,0
20230915_3016WKIV,0.51666667,0.046912463256702404,1,0
20230915_3020PTLZ,0.73333333,0.02060497802125732,1,0
20230915_3020XHIC,1.11666667,0.0649392450519972,1,0
20230915_3021HJYF,1.16666667,0.08629031814935445,1,0
20230915_3023ATAE,5.93333333,0.1415275793866609,2,0
20230915_3024DJUS,0.55,0.013362093005938939,1,0
20230915_3025TLKA,0.68333333,0.029726608329860828,1,0
20230915_3025ZHCH,0.26666667,0.16799465161309463,2,0
20230915_3026NXDE,0.38333333,0.22168413889747626,2,2
20230915_3026VRWJ,1.7,0.22574507220939793,2,2
20230915_3030ZBMS,7.51666667,0.13111913115350643,2,0
20230915_3034NJXX,0.55,0.03366306532519159,1,0
20230915_3036QXTD,2.78333333,0.37898828560994413,0,1
20230915_3039QWVR,5.01666667,0.062130883284976686,1,0
20230915_3040LEKT,0.75,0.2069867636991777,2,2
20230915_3043FDVF,1.38333333,0.05647606575496015,1,0
20230915_3043PAHU,0.31666667,0.034597783525761844,1,0
20230915_3046QJMT,8.21666667,0.34715475326315,0,1
20230915_3049FSDN,0.35,0.10674071786204388,1,0
20230915_3055BVAL,0.45,0.03309864844128242,1,0
20230915_3056CYQT,1.43333333,0.17437451157056882,2,2
20230915_3057SCRY,0.38333333,0.05205126964348938,1,0
20230915_3059VJAX,1.23333333,0.036467676416800716,1,0
20230915_3060EBBF,1.5,0.0241130970475496,1,0
20230915_3060SAIL,8.66666667,0.19513055661707807,2,2
20230915_3060UMPV,5.83333333,0.2566293786399755,0,2
20230915_3071ELQF,2.93333333,0.09902465978078469,1,0
20230915_3071YVHX,1.08333333,0.32978895091110905,0,2
20230915_3072YVXF,1.08333333,0.07429239955545133,1,0
20230915_3074XINL,1.06666667,0.03773669329738966,1,0
20230915_3077IJCD,1.03333333,0.06052802552823742,1,0
20230915_3079RRWJ,10.63333333,0.15439895826701358,2,0
20230915_3081EKQP,0.6,0.04632905303201422,1,0
20230915_3082PLWA,0.53333333,0.15696090113552982,2,0
20230915_3085KHPI,2.3,0.03317583459562419,1,0
20230915_3085USYW,0.28333333,0.10859688484484517,2,0
20230915_3086SEIF,0.83333333,0.3092196037898272,0,2
20230915_3088YTXE,1.23333333,0.01809407556129687,1,0
20230915_3089HVFP,1.48333333,0.09997111501495479,1,0
20230915_3090UQTH,0.4,0.1268071959423281,2,0
20230915_3091MXTA,0.86666667,0.023345376070731064,1,0
20230915_3091QUST,0.61666667,0.07994576944642814,1,0
20230915_3092CFSZ,2.03333333,0.10231140116846948,1,0
20230915_3093ECSU,0.56666667,0.5058978685479566,3,1
20230915_3094HCAH,11.9,0.021766193925322103,1,0
20230915_3097FUHM,0.93333333,0.05161339629458949,1,0
20230915_3102RMNI,3.56666667,0.26462580926785756,0,2
20230915_3103TJAW,5.78333333,0.6221936898539856,3,1
20230915_3105VIUA,1.7,0.03252441512984357,1,0
20230915_3106PXMZ,13.38333333,0.2895642891912683,0,2
20230915_3106QVZR,0.48333333,0.04021030946094224,1,0
20230915_3109MELM,0.88333333,0.061316316619000354,1,0
20230915_3111WPWC,0.78333333,0.3319701891389533,0,2
20230915_3113PJRX,8.85,0.3122470857205425,0,2
20230915_3114CPUY,0.23333333,0.0677836275162497,1,0
20230915_3114NJCA,3.26666667,0.09330128589709889,1,0
20230915_3114SLBY,0.45,0.11821888559373933,2,0
20230915_3115BUNB,0.96666667,0.2754084800172558,0,2
20230915_3115EAXI,0.33333333,0.1294942032630982,2,0
20230915_3118PEBA,2.78333333,0.15969345044607747,2,0
20230915_3124RUYH,0.5,0.2697134312464772,0,2
20230915_3129NUML,0.51666667,0.039310570748028684,1,0
20230915_3129VAYD,33.41666667,0.7630279891031693,3,3
20230915_3130MYPE,1.75,0.051235857526814636,1,0
20230915_3130YXCR,3.38333333,0.12767350296170754,2,0
20230915_3133HKBN,31.2,0.17540165245720407,2,2
20230915_3136FUYV,0.55,0.03812923474488275,1,0
20230915_3136KRJC,0.45,0.029412538832395068,1,0
20230915_3137NTHV,18.2,0.35174157846998166,0,1
20230915_3137ZNJF,0.25,0.06255993438983773,1,0
20230915_3142HZWY,1.48333333,0.06757925540912676,1,0
20230915_3142XTKT,0.35,0.032518511118030856,1,0
20230915_3144MBFU,3.46666667,0.07209789923734784,1,0
20230915_3146LFTR,0.28333333,0.17356327999672225,2,2
20230915_3149BZTE,26.61666667,0.6052500137817763,3,1
20230915_3152TCZX,1.81666667,0.36771228828764496,0,1
20230915_3154ECAU,2.23333333,0.23695511915692802,2,2
20230915_3155LPEA,1.66666667,0.10470145940146408,1,0
20230915_3156LVTB,2.8,0.07977498030585421,1,0
20230915_3157DADI,15.91666667,0.2761961376294469,0,2
20230915_3160IBID,6.91666667,0.07031569134189845,1,0
20230915_3160WNMS,0.6,0.5461091917455726,3,1
20230915_3161DEKR,5.16666667,0.22538492410634425,2,2
20230915_3161UMEC,3.66666667,0.9696077384141045,3,3
20230915_3161VPFJ,0.35,0.02654625746014979,1,0
20230915_3165FRZS,0.5,0.07331152357003368,1,0
20230915_3165NQNB,0.8,0.07797505722108118,1,0
20230915_3168UTXH,1.1,0.03071919478424216,1,0
20230915_3173AVDN,1.28333333,0.3195248519669976,0,2
20230915_3173KHXT,2.28333333,0.053438603403897486,1,0
20230915_3175NUBH,1.25,0.16703164633833525,2,0
20230915_3179CPVF,0.86666667,0.1752003667209281,2,2
20230915_3179PJLY,0.56666667,0.13601345304946114,2,0
20230915_3182TXMD,0.26666667,0.08031386704386001,1,0
20230915_3184UCMB,18.65,0.20921557820675102,2,2
20230915_3186SXPW,7.81666667,0.29307565627207066,0,2
20230915_3187LXAE,0.58333333,0.6099916258087407,3,1
20230915_3187LXAE,0.58333333,0.6099916258087407,3,1
20230915_3187SRXB,0.51666667,0.11363213372345558,2,0
20230915_3188IZWX,0.31666667,0.018397206780641644,1,0
20230915_3188UWAH,7.48333333,0.1075683849684069,1,0
20230915_3188VSNV,1.85,0.4585486990556212,0,1
20230915_3191RDES,0.55,0.20932964529829498,2,2
20230915_3191XSMU,0.55,0.07301168581646027,1,0
20230915_3192DCYV,16.06666667,0.2662044434670799,0,2
20230915_3192DVAL,2.56666667,0.13712562710511747,2,0
20230915_3193FEET,1.68333333,0.0997658851313925,1,0
20230915_3194CQYX,1.25,0.0370768574064713,1,0
20230915_3195IMUE,7.28333333,0.43989251890216996,0,1
20230915_3196JMYM,0.78333333,0.01686300155481103,1,0
20230915_3199ZFPY,1.1,0.10661519757205838,1,0
20230915_3202WMLL,2.6,0.11721848314837595,2,0
20230915_3202YZXD,0.36666667,0.034886346549403625,1,0
20230915_3205FEHV,0.18333333,0.03368856229791203,1,0
20230915_3207LNLP,0.56666667,0.044968046801518426,1,0
20230915_3207UKRZ,0.43333333,0.07111108839283517,1,0
20230915_3209NLVB,3.21666667,0.024312444751119714,1,0
20230915_3210IMDS,0.53333333,0.06704710136671443,1,0
20230915_3223DAAC,0.46666667,0.1878488868897552,2,2
20230915_3225VSFR,1.98333333,0.18666306043880943,2,2
20230915_3228MYFD,0.63333333,0.10484977104922025,1,0
20230915_3230IVAC,1.03333333,0.11222832228959684,2,0
20230915_3233VDIS,1.73333333,0.1669269799159634,2,0
20230915_3240MKUN,18.4,0.10631993139411089,1,0
20230915_3242ZRWQ,0.43333333,0.13221571734760867,2,0
20230915_3246NDVQ,0.46666667,0.507374667487346,3,1
20230915_3248UTFL,1.16666667,0.05618765444768694,1,0
20230915_3252HTAR,0.46666667,0.2858806845337081,0,2
20230915_3252PLRW,10.28333333,0.3076156018336796,0,2
20230915_3253IHFK,11.53333333,0.4201283053970523,0,1
20230915_3254TMVJ,0.51666667,0.057498609208734404,1,0
20230915_3259EZDN,1.81666667,0.049931404629645904,1,0
20230915_3260PQYT,1.43333333,0.10924989734073004,2,0
20230915_3261FJKA,1.31666667,0.01950157683626727,1,0
20230915_3262STTD,1.63333333,0.274630252366262,0,2
20230915_3269AUWX,2.16666667,0.03316052399884679,1,0
20230915_3269IWVT,0.2,0.19702411038566248,2,2
20230915_3269RRVP,0.83333333,0.05996243731491987,1,0
20230915_3271ELAN,1.2,0.07987688402742615,1,0
20230915_3276BLYV,0.63333333,0.11640804964309151,2,0
20230915_3277BKMC,2.33333333,0.17588114070436714,2,2
20230915_3277EKCX,1.53333333,0.0363353001906658,1,0
20230915_3279IQDI,0.58333333,0.2899900556200299,0,2
20230915_3280WLQW,1.15,0.3032279822994244,0,2
20230915_3287QMEB,0.35,0.0387924819242421,1,0
20230915_3287QQBP,0.5,0.09342776653586356,1,0
20230915_3290MYEK,0.98333333,0.06697015290310537,1,0
20230915_3291VWST,20.31666667,0.7631818348222996,3,3
20230915_3291XSAU,0.4,0.016869645623678525,1,0
20230915_3292DCRJ,1.16666667,0.044507512314778376,1,0
20230915_3292PBVB,0.55,0.04921034170785326,1,0
20230915_3293LFLP,12.26666667,0.22576848674909858,2,2
20230915_3295KUXP,1.03333333,0.025800431652386033,1,0
20230915_3299MUAQ,0.8,0.045140483425594784,1,0
20230915_3300ANSD,0.46666667,0.028098140263360206,1,0
20230915_3303HYLD,1.2,0.21427667673450854,2,2
20230915_3304EVXP,8.3,0.04606007311578522,1,0
20230915_3309BJPD,2.63333333,0.11552126142946861,2,0
20230915_3309NKZN,0.6,0.05735647942437473,1,0
20230915_3311AZFD,10.73333333,0.04378902704497984,1,0
20230915_3311WMFR,0.28333333,0.045006780834619745,1,0
20230915_3312YLIK,4.68333333,0.42202008232020966,0,1
20230915_3313UXEE,0.41666667,0.020452292501928142,1,0
20230915_3316HCQC,1.0,0.03175096148808486,1,0
20230915_3317REMW,5.33333333,0.5917327717012153,3,1
20230915_3320DNWC,0.3,0.04246007309979666,1,0
20230915_3320JVJP,0.78333333,0.047121534999213954,1,0
20230915_3321KJJD,34.15,0.2747237146444336,0,2
20230915_3322NHET,0.71666667,0.15304256770071292,2,0
20230915_3322XVTH,0.76666667,0.062309977933923816,1,0
20230915_3323DPQP,0.45,0.036352190153518094,1,0
20230915_3326EXJF,0.4,0.06484958382869947,1,0
20230915_3327UPDW,4.26666667,0.14963041592678408,2,0
20230915_3329TPBT,3.66666667,0.29789170701870316,0,2
20230915_3331IBSJ,2.65,0.16318502968251802,2,0
20230915_3331WZIT,0.5,0.16220769425581824,2,0
20230915_3333PFKJ,0.5,0.018258100891034947,1,0
20230915_3333VLVH,0.66666667,0.023276884916939432,1,0
20230915_3336UAUE,0.5,0.10898926888977965,2,0
20230915_3338CHMD,0.5,0.09932948335454604,1,0
20230915_3339EYRQ,1.55,0.21525230618690724,2,2
20230915_3341APZM,5.98333333,0.34982012852097677,0,1
20230915_3341CYDN,0.25,0.05979892631348236,1,0
20230915_3341NKYQ,11.65,0.10422166392579069,1,0
20230915_3343EPYJ,0.41666667,0.09204170636317398,1,0
20230915_3346DEJH,0.35,0.3881020082745438,0,1
20230915_3347QFZM,15.86666667,0.4089805945472788,0,1
20230915_3349RWZS,0.31666667,0.058152434682988245,1,0
20230915_3350LRBM,5.28333333,0.0669983082045617,1,0
20230915_3351UYRT,0.55,0.19068138998013728,2,2
20230915_3353CWTW,0.88333333,0.08499383465959454,1,0
20230915_3354DJVL,0.53333333,0.03164460013280644,1,0
20230915_3354RSEH,0.96666667,0.036895879529345005,1,0
20230915_3357IKFL,3.66666667,0.18187272313082922,2,2
20230915_3357QKJW,0.35,0.019034703558155477,1,0
20230915_3358TZUD,0.3,0.2801964292152626,0,2
20230915_3359UJHF,0.75,0.147001108349744,2,0
20230915_3362DDWX,0.4,0.036378806159812746,1,0
20230915_3362DSKV,12.1,0.2490034650387243,2,2
20230915_3363AWMT,0.25,0.033733836284835755,1,0
20230915_3368ASFF,0.23333333,0.04009809940210367,1,0
20230915_3373JFRJ,0.6,0.05084821242380607,1,0
20230915_3376RATF,1.6,0.4220474271607313,0,1
20230915_3378MKCA,2.03333333,0.0788141786538769,1,0
20230915_3379NNMR,0.38333333,0.3772531403745239,0,1
20230915_3380ACKI,0.75,0.05345103037037194,1,0
20230915_3380BMRA,0.46666667,0.0788432612365046,1,0
20230915_3381XBJA,8.36666667,0.25639957499492116,0,2
20230915_3384CVCQ,1.33333333,0.12963609073816337,2,0
20230915_3384FKWN,0.6,0.14433700822433526,2,0
20230915_3385KIVX,0.9,0.07992432417961765,1,0
20230915_3385YPBE,1.95,0.5047939801777415,3,1
20230915_3388LZLM,1.21666667,0.2056747418791151,2,2
20230915_3389BVUJ,0.35,0.07276660561365937,1,0
20230915_3389IKBP,1.61666667,0.24665028550279175,2,2
20230915_3391XAJC,0.73333333,0.028164321753602853,1,0
20230915_3394PXJK,2.55,0.01701349117820588,1,0
20230915_3394ZQYV,0.98333333,0.28118015148009856,0,2
20230915_3395JNEX,0.4,0.055922604907786666,1,0
20230915_3398ULAL,0.43333333,0.08670109396856525,1,0
20230915_3401FTHM,0.95,0.020794641258272677,1,0
20230915_3401LUUK,7.8,0.4909978053898781,0,1
20230915_3406HHLT,0.48333333,0.10814203182642522,2,0
20230915_3408KYCM,2.18333333,0.06243334897569754,1,0
20230915_3408ZNXV,9.03333333,0.5371089845836823,3,1
20230915_3410FNJN,14.13333333,0.42455665175904567,0,1
20230915_3410KLZH,0.51666667,0.0603051469303769,1,0
20230915_3411SRBW,2.78333333,0.3573848069474353,0,1
20230915_3415SPBS,24.33333333,0.2105729295533232,2,2
20230915_3416XIRT,0.55,0.029851892713085658,1,0
20230915_3417SQJS,9.38333333,0.2712779763244592,0,2
20230915_3418MELQ,1.85,0.3548371875650913,0,1
20230915_3420CUQK,0.23333333,0.04219815054163632,1,0
20230915_3422YVKV,0.41666667,0.09635815067745272,1,0
20230915_3425PBXH,0.8,0.09631421724672844,1,0
20230915_3426HHZP,0.65,0.07707211403949626,1,0
20230915_3427CMSB,0.25,0.02110369264824911,1,0
20230915_3427SBHQ,18.15,0.210614832660636,2,2
20230915_3427TIBA,2.35,0.5659670694373017,3,1
20230915_3428YIEW,0.25,0.04205661247516989,1,0
20230915_3432MKMW,1.65,0.07077886703547008,1,0
20230915_3435FHAZ,0.35,0.36715597130641775,0,1
20230915_3439BQPZ,1.73333333,0.09422753264867806,1,0
20230915_3442ZHWR,0.26666667,0.04919257468656846,1,0
20230915_3445EHCH,0.46666667,0.07354617421898851,1,0
20230915_3452ZSVX,9.46666667,0.4607173060358896,0,1
20230915_3454NZIK,0.66666667,0.030187170036996072,1,0
20230915_3456JJQP,1.76666667,0.1384070884471567,2,0
20230915_3456VCAH,1.18333333,0.32449968633560533,0,2
20230915_3457NPZS,0.51666667,0.04494608087605932,1,0
20230915_3458SUFV,1.1,0.4299152965229406,0,1
20230915_3459MJCR,0.5,0.06156590662381568,1,0
20230915_3459ZREA,1.2,0.23097148143361942,2,2
20230915_3469AYDT,9.25,0.20942346439852752,2,2
20230915_3469JSQY,3.76666667,0.035951901487086345,1,0
20230915_3471RQWP,8.61666667,0.46430236485743,0,1
20230915_3473UXHM,0.61666667,0.0257872320020139,1,0
20230915_3475FLDF,0.36666667,0.01565657997832862,1,0
20230915_3477ESPA,0.63333333,0.05614100680488155,1,0
20230915_3478CVMN,12.46666667,0.5783475180106878,3,1
20230915_3482BMBS,0.23333333,0.059809678276116975,1,0
20230915_3485RILB,0.56666667,0.03210418727471415,1,0
20230915_3485XLHR,0.46666667,0.10799696895555674,1,0
20230915_3486CXQE,0.55,0.05426112148249577,1,0
20230915_3486NSRS,1.15,0.15403915729176956,2,0
20230915_3488EIXH,0.26666667,0.0414491190777886,1,0
20230915_3488ESCC,0.41666667,0.14073574455321447,2,0
20230915_3491FPMD,14.5,0.6221644794719756,3,1
20230915_3491YKYL,0.65,0.03425783352239836,1,0
20230915_3494BRFA,0.51666667,0.0485894246360714,1,0
20230915_3497HIZN,2.96666667,0.31074886412313174,0,2
20230915_3500NZVJ,0.15,0.07597177743666739,1,0
20230915_3504UTHS,1.73333333,0.305593831801415,0,2
20230915_3505JUHD,0.3,0.048725641813463325,1,0
20230915_3505UZDV,11.53333333,0.23442936140284884,2,2
20230915_3505XYDF,0.98333333,0.047091457431035835,1,0
20230915_3507WQWC,0.35,0.08727778622942498,1,0
20230915_3510CSQI,0.63333333,0.04725666606805904,1,0
20230915_3512DCYW,0.4,0.0487836833572795,1,0
20230915_3518BPUE,0.38333333,0.1498797513954457,2,0
20230915_3518BVFV,0.16666667,0.04268128491969772,1,0
20230915_3519PAXM,0.63333333,0.05786140673740471,1,0
20230915_3527UMZU,6.81666667,0.6872925286291887,3,3
20230915_3529QWWX,0.31666667,0.03650956251056329,1,0
20230915_3531IJHK,2.03333333,0.057630542221380844,1,0
20230915_3532HBUU,0.68333333,0.023218148681714484,1,0
20230915_3533KTIE,0.38333333,0.022603811604798976,1,0
20230915_3534PLUI,3.28333333,0.15486488212086189,2,0
20230915_3535SCEY,1.48333333,0.09095247967463334,1,0
20230915_3536WUNX,0.4,0.05872165264791606,1,0
20230915_3537MEXJ,3.33333333,0.6080881574520873,3,1
20230915_3538ASWU,8.63333333,0.7215843026546522,3,3
20230915_3542EVTH,0.75,0.07525825884585459,1,0
20230915_3542RANH,0.78333333,0.014261760936224966,1,0
20230915_3543MBFN,0.3,0.08269226824929438,1,0
20230915_3552MCYB,0.88333333,0.022967518768835956,1,0
20230915_3554HLRE,1.3,0.09894288692735699,1,0
20230915_3556NUAN,1.28333333,0.03652275472638506,1,0
20230915_3556XDTY,0.65,0.03887786929597772,1,0
20230915_3559NWAV,0.28333333,0.041027654252251466,1,0
20230915_3560EPPJ,0.66666667,0.1506229903842248,2,0
20230915_3560YMXC,0.4,0.2544779147149461,2,2
20230915_3561BXRC,9.16666667,0.42324782956493734,0,1
20230915_3563BLDV,0.7,0.01921904138977943,1,0
20230915_3565ULES,0.96666667,0.04342746083965798,1,0
20230915_3565XTUT,11.0,0.1959180809512589,2,2
20230915_3566DYRW,1.7,0.17342115085746765,2,2
20230915_3566RLDD,32.53333333,0.13645705512016856,2,0
20230915_3568EEHW,3.28333333,0.2548611455047628,2,2
20230915_3568RNRW,0.46666667,0.046485392417899195,1,0
20230915_3568SUQS,0.9,0.08055269357610677,1,0
20230915_3569YDZZ,0.31666667,0.06506822675331186,1,0
20230915_3570DDKC,21.36666667,0.459879489234113,0,1
20230915_3570THII,1.41666667,0.04820370093116831,1,0
20230915_3571CMZD,0.43333333,0.04090363844253116,1,0
20230915_3572XCHN,0.4,0.03865002058126764,1,0
20230915_3573FLVP,0.56666667,0.01769433401998695,1,0
20230915_3573LZAY,1.23333333,0.05544717884147684,1,0
20230915_3573WCBY,8.83333333,0.5217248135551876,3,1
20230915_3575KTJC,11.7,0.2623287313827866,0,2
20230915_3576AZRI,0.88333333,0.17898024303494248,2,2
20230915_3576VFFF,0.9,0.025196794116913473,1,0
20230915_3577WRBQ,3.73333333,0.3226994443270888,0,2
20230915_3578KVPQ,32.5,0.4885256426920055,0,1
20230915_3580RRBL,0.5,0.14883888097974635,2,0
20230915_3580ZUEJ,6.55,0.21370698111528708,2,2
20230915_3581RQPA,0.36666667,0.14668103797778012,2,0
20230915_3582NCAV,2.63333333,0.0577936566485478,1,0
20230915_3583SKVN,0.33333333,0.18304375473218681,2,2
20230915_3586FYXA,4.8,0.41425366841179856,0,1
20230915_3589PSMK,0.51666667,0.07267734767105097,1,0
20230915_3590YXWB,2.16666667,0.012997630225089039,1,0
20230915_3591CDVM,0.33333333,0.023621108222311452,1,0
20230915_3591XUDX,0.5,0.05612370361537582,1,0
20230915_3592ZEKM,0.3,0.07296570480086723,1,0
20230915_3594SNMW,0.35,0.05251488912251495,1,0
20230915_3594VACN,0.48333333,0.02760556889941033,1,0
20230915_3595KIEA,15.46666667,0.3067917749223181,0,2
20230915_3596AMHY,0.38333333,0.029096321122348424,1,0
20230915_3598IFQW,1.08333333,0.20169930496006205,2,2
20230915_3599XPEP,0.4,0.06118171022871538,1,0
20230915_3602RTSU,0.73333333,0.048099434110266584,1,0
20230915_3609ICPE,1.15,0.1789149039173816,2,2
20230915_3610RQQD,12.75,0.664407189618092,3,3
20230915_3610WCZW,0.56666667,0.030262978989847367,1,0
20230915_3613CUSF,0.33333333,0.12250631839230748,2,0
20230915_3613CVQQ,0.31666667,0.23164442584429695,2,2
20230915_3617KQDE,0.4,0.07067320567071975,1,0
20230915_3619EXYI,0.33333333,0.05375942045130105,1,0
20230915_3619YPXJ,4.08333333,0.10155844909811769,1,0
20230915_3621FFQU,1.85,0.18295491444807419,2,2
20230915_3623QZFI,0.41666667,0.24209733428568186,2,2
20230915_3624HBVF,0.5,0.08363196163376503,1,0
20230915_3625NYBB,0.36666667,0.07435414579069878,1,0
20230915_3626VDCR,0.48333333,0.09890615589480116,1,0
20230915_3628KTPE,1.51666667,0.0440939777327149,1,0
20230915_3631JNQK,2.11666667,0.026647072911860997,1,0
20230915_3633RHFA,2.68333333,0.032771311751995734,1,0
20230915_3634EZPU,0.4,0.42365924195607924,0,1
20230915_3635WRKE,0.35,0.10468592888921516,1,0
20230915_3637RZSS,0.71666667,0.05501116578147248,1,0
20230915_3642AFUT,0.15,0.04560352783430784,1,0
20230915_3647IPSP,1.2,0.03332758907703104,1,0
20230915_3648CQRE,1.63333333,0.05906648838755942,1,0
20230915_3648CTWX,1.78333333,0.10836113309262957,2,0
20230915_3648NUUS,1.01666667,0.07721918619128046,1,0
20230915_3649DFVF,4.48333333,0.26631461595280265,0,2
20230915_3649JINN,0.53333333,0.08514586496750778,1,0
20230915_3654JTNZ,0.38333333,0.04537269282684587,1,0
20230915_3658QQSN,15.91666667,0.19392190105311308,2,2
20230915_3658TVHT,0.6,0.02536827753778517,1,0
20230915_3660RVSW,2.3,0.07123526324576512,1,0
20230915_3664ERUZ,0.4,0.07845794285775941,1,0
20230915_3674DNIY,1.71666667,0.040179877424796645,1,0
20230915_3674ELYT,0.36666667,0.2920045836403746,0,2
20230915_3674JHEZ,0.36666667,0.034534151875903495,1,0
20230915_3675LZMW,3.65,0.17291374421396769,2,2
20230915_3675MFXX,0.36666667,0.03351196995376636,1,0
20230915_3679IQFM,2.7,0.0407958244731992,1,0
20230915_3680JKRK,0.33333333,0.10378849623649464,1,0
20230915_3681LYAD,4.7,0.11779270397296962,2,0
20230915_3681TRAZ,0.56666667,0.04380665456150204,1,0
20230915_3682QLDP,0.83333333,0.3963395709308416,0,1
20230915_3685VMSY,0.58333333,0.04417373467360927,1,0
20230915_3687NMPE,0.73333333,0.08611023090974478,1,0
20230915_3688ANJY,0.3,0.02344802802144791,1,0
20230915_3688FNKP,0.68333333,0.03026807166317186,1,0
20230915_3689NWRY,0.56666667,0.22576004464425573,2,2
20230915_3692NYNF,3.53333333,0.25902128943339886,0,2
20230915_3694SLIK,1.9,0.0792686938386681,1,0
