dlvry_id,전체배차시간,outcome,y_pred,KMeansCluster
20230825_1643RWPW,1.55,0,0.06193491322267936,0
20230826_8038VVIK,0.5,0,0.20158581145333726,2
20230831_2153HZCJ,1.0,0,0.04068271979424027,0
20230902_7989REWQ,5.83333333,1,0.03569461148306935,0
20230824_8957ATDH,0.75,0,0.03193207160079949,0
20230828_3102WTLE,1.2,0,0.2784751202567827,1
20230827_0557CZHR,0.86666667,0,0.2230718497100766,1
20230828_8842USAZ,0.55,0,0.04084163454577806,0
20230826_1716SBKF,0.36666667,0,0.11688927274728211,2
20230827_2529QLUT,1.03333333,0,0.15257251460293714,2
20230902_6622IWME,0.58333333,0,0.020223140496627504,0
20230821_0218EXRI,2.63333333,0,0.02849101649324537,0
20230827_8721HAMU,0.65,0,0.04191995332377422,0
20230828_8971ICQU,3.1,0,0.07944611844835399,0
20230827_9258JUSU,14.43333333,1,0.6323548743739682,3
20230822_1600UYQE,0.65,0,0.007686854647719616,0
20230902_3380IHKB,1.95,0,0.030915221484878762,0
20230823_0606NABE,0.45,0,0.011109166490743646,0
20230823_2842HLER,1.63333333,0,0.38165863393372845,1
20230903_3852FYSJ,6.28333333,1,0.05861111943714891,0
20230824_1482FYAZ,0.56666667,0,0.03472829018415553,0
20230829_2485SADL,2.63333333,0,0.09035746409044361,2
20230903_9725KCHX,0.75,0,0.033342171264851575,0
20230824_3850HLYL,1.8,0,0.2770286294240904,1
20230827_8946TSFM,0.63333333,0,0.08299791233720408,0
20230822_3369WPNJ,2.25,0,0.025456495900421344,0
20230830_0497RRJZ,8.76666667,1,0.07486081644612164,0
20230825_4200PSRA,1.28333333,0,0.19736545616315104,2
20230828_9073IRRV,2.05,0,0.2851257726115993,1
20230831_2585XYDP,1.58333333,0,0.044484215472578165,0
20230903_7389VBFI,1.85,0,0.033445406519917786,0
20230827_7481AHCQ,15.66666667,1,0.258549126612257,1
20230821_1379CLCD,0.28333333,0,0.03330782061849751,0
20230901_6461QDUD,2.8,0,0.023217948403142286,0
20230831_3775ULTB,1.11666667,0,0.021088120251936262,0
20230821_1696UVZE,0.73333333,0,0.01273777424761634,0
20230822_3501SXCE,3.95,0,0.08739702982401293,2
20230829_4071VKPL,0.7,0,0.01985530524567235,0
20230901_3040LYZA,0.55,0,0.029365449753056164,0
20230826_7121CQCB,0.63333333,0,0.1372031041820629,2
20230828_7028MEKM,0.51666667,0,0.03131214532542001,0
20230831_3028DMCU,1.26666667,0,0.27063350527642827,1
20230901_0867EETU,0.51666667,0,0.060224022555725495,0
20230901_8954PQZS,0.63333333,0,0.0774015511108617,0
20230822_3338ECSL,1.55,0,0.03969698505412776,0
20230827_3314ZLEZ,2.3,0,0.10129345801903297,2
20230827_7094QSWE,3.5,0,0.1370647716684098,2
20230822_6406MCYP,0.36666667,0,0.07325476601288108,0
20230824_5522SJHY,0.43333333,0,0.02919506109220767,0
20230830_9204ERSX,0.56666667,0,0.024778106048412542,0
20230901_0292VLTZ,0.85,0,0.039104636602372116,0
20230823_7269LYXJ,0.6,0,0.06133047578779458,0
20230829_3259HVZZ,1.6,0,0.029080605392467786,0
20230903_3712KVDA,13.48333333,1,0.09146055432697474,2
20230826_1844PLSD,1.45,0,0.08106508797901528,0
20230830_7268RVNW,1.68333333,0,0.027290835012670087,0
20230903_0871YFVZ,0.35,0,0.0707510342272111,0
20230821_4861HDIY,1.85,0,0.024461461090278133,0
20230823_0611FHUC,2.95,0,0.08354979297968289,0
20230822_8711CHNU,0.65,0,0.1484121721399764,2
20230903_5327DDND,14.41666667,1,0.5538688488931625,3
20230825_4182AYLF,1.55,0,0.007555659537362324,0
20230821_8690TBXH,5.18333333,1,0.02041983592072211,0
20230822_9973DWQR,5.8,1,0.012518811529299047,0
20230824_1537JQUT,0.51666667,0,0.1242383012061404,2
20230903_6139QEXZ,0.48333333,0,0.07284241433806074,0
20230901_7387XHYB,2.1,0,0.04616391219303789,0
20230827_0917VXCL,12.93333333,1,0.1427014577315659,2
20230903_7186IYYL,1.18333333,0,0.07140846035407501,0
20230903_2752QVSM,3.98333333,0,0.04542409373329735,0
20230902_2509SETB,1.41666667,0,0.051526171600534076,0
20230827_5013PCDP,0.28333333,0,0.12891656822217548,2
20230823_7831QWEJ,0.65,0,0.030927468974991854,0
20230829_6529DEUU,5.43333333,1,0.11265032540268831,2
20230901_9577BQMP,0.55,0,0.026145345723032044,0
20230828_9392AYHF,3.53333333,0,0.02887519093646954,0
20230830_9853MFUP,0.78333333,0,0.055999298785892763,0
20230903_8123RKXP,2.81666667,0,0.045195008439611786,0
20230824_1853EDBE,0.5,0,0.07415562095668277,0
20230825_7158KUUK,0.65,0,0.022981303817889955,0
20230828_3000JNZR,0.68333333,0,0.27585184740619145,1
20230822_3080CUDQ,0.3,0,0.032221615097422336,0
20230827_0013BHWJ,9.4,1,0.15802223365765822,2
20230902_8052XEXC,0.83333333,0,0.015543868601401794,0
20230824_3612SDQI,1.58333333,0,0.11232687054601488,2
20230827_6809RBHX,12.28333333,1,0.4061082082448016,1
20230831_9348MBSE,0.33333333,0,0.050982362064166904,0
20230825_2772HSWZ,1.86666667,0,0.027049730883729247,0
20230903_6959VLFK,2.48333333,0,0.05085407561913768,0
20230828_1408PRMR,1.0,0,0.07602539976082724,0
20230825_2059PTZM,0.95,0,0.017341873776637064,0
20230825_6013NYYN,0.38333333,0,0.020819107200384993,0
20230901_8909MSVV,2.71666667,0,0.03873074100041171,0
20230830_5087INUS,0.55,0,0.038497622558089306,0
20230827_6350MAYQ,1.15,0,0.030506956489889776,0
20230823_1897RKTZ,1.08333333,0,0.039998151566986835,0
20230902_4516MXZN,8.25,1,0.09739887601260228,2
20230902_4722XEBE,8.05,1,0.07877058941376287,0
20230822_9202RDWL,0.71666667,0,0.06871381739306245,0
20230829_6972XYAH,0.91666667,0,0.015012498091136155,0
20230821_5423WQRR,0.85,0,0.21127027938906612,1
20230828_9536SBAX,5.2,1,0.2166855760204553,1
20230903_2920NAYK,0.28333333,0,0.07457617888192912,0
20230828_2601EUTT,0.81666667,0,0.10850826335354928,2
20230827_2080NVZF,1.58333333,0,0.03613067161027001,0
20230828_9312UPIU,0.23333333,0,0.0271593119503709,0
20230831_9973PUAR,16.93333333,1,0.12497114752693377,2
20230824_8718YEYU,3.58333333,0,0.028020908917350696,0
20230824_7362JXRC,2.96666667,0,0.19700518349550497,2
20230826_4164AUNW,2.05,0,0.0391479419340307,0
20230821_8829QNYC,25.76666667,1,0.10973074850674448,2
20230826_9882KPMC,0.86666667,0,0.09347655317561412,2
20230830_3873AZVD,0.4,0,0.1681468694478473,2
20230827_4949ZNYC,0.61666667,0,0.23130340913129738,1
20230824_5494VEYL,0.3,0,0.011663427857151768,0
20230831_4084RUBF,0.88333333,0,0.03200131975632686,0
20230831_3693JCUM,1.65,0,0.05723287504970691,0
20230829_6525WIDI,1.31666667,0,0.20301458857507998,2
20230829_0523RLVW,1.28333333,0,0.03136231601484963,0
20230826_4601PTRJ,4.33333333,0,0.17331205925750404,2
20230829_9622EFYS,0.68333333,0,0.15818095369508411,2
20230821_1181VYTE,0.93333333,0,0.04430091768074141,0
20230901_0029AXPX,3.5,0,0.02027806284674687,0
20230829_0418NMUC,3.13333333,0,0.05139384098575191,0
20230829_1848HEWH,5.4,1,0.33369527722535275,1
20230821_7411LPXP,1.43333333,0,0.06786457813044176,0
20230827_8148UVAE,1.58333333,0,0.060042859499431285,0
20230821_8914QCVR,1.16666667,0,0.14788404365720775,2
20230822_8773FNXS,18.58333333,1,0.03680031647436899,0
20230830_1784TZQD,0.56666667,0,0.03172016268297659,0
20230829_3144NIAP,2.38333333,0,0.029534427999182076,0
20230825_6105AENY,0.63333333,0,0.07407171057174364,0
20230828_6275LBJS,0.45,0,0.2515381203546617,1
20230827_7628PPSH,4.26666667,0,0.15477991906233982,2
20230825_3044RKVR,0.36666667,0,0.026283045635361702,0
20230903_6501DJME,0.73333333,0,0.06421753307498504,0
20230821_4258XBTD,0.55,0,0.011736883511760898,0
20230824_8689BFBQ,0.46666667,0,0.013470502797497688,0
20230901_3548HATE,1.45,0,0.02358640292988354,0
20230825_4105IJYJ,0.65,0,0.08527119883679221,0
20230830_4541CQWA,0.66666667,0,0.21742196127363028,1
20230826_9099PTCJ,2.15,0,0.0628366641092783,0
20230827_7684RXRZ,0.4,0,0.035872618158450935,0
20230825_3402KYMB,0.5,0,0.08549960362897736,0
20230823_1791KXEL,7.4,1,0.09579106477419161,2
20230827_8597MZNP,2.16666667,0,0.04338883013123711,0
20230901_3413JITM,0.65,0,0.017238512887913757,0
20230831_5028DKTF,2.55,0,0.031470533168641505,0
20230822_6734DKZK,0.71666667,0,0.052939625373853196,0
20230829_0194NLAK,0.38333333,0,0.030376184118087818,0
20230825_7606LWES,0.7,0,0.024893346541488295,0
20230825_3824HCCF,0.85,0,0.03598020671433276,0
20230825_4650WVBN,15.2,1,0.547382764023687,3
20230821_5959EKJU,1.76666667,0,0.07269313154589417,0
20230825_0746NFPH,1.88333333,0,0.12635637175935033,2
20230822_6430CMPZ,39.63333333,1,0.0726861090697247,0
20230831_8924EUTR,0.65,0,0.02274230802787653,0
20230828_9934MTJT,1.51666667,0,0.01013930073400943,0
20230824_4985NNSQ,0.96666667,0,0.024790539149676234,0
20230831_3542NTDI,11.2,1,0.3822937584876304,1
20230828_2037HYHL,1.73333333,0,0.04698007445702637,0
20230831_6371DXAV,1.05,0,0.0214453362540323,0
20230830_0080BAWC,0.48333333,0,0.08150808533354947,0
20230901_1911QVFC,0.23333333,0,0.07497464316899687,0
20230831_3223ZHVN,0.58333333,0,0.04760508011723655,0
20230823_0664RFWN,3.25,0,0.03586422596909185,0
20230827_2956VAVT,1.21666667,0,0.02687560966241441,0
20230826_8834DTSK,2.11666667,0,0.05410040925950428,0
20230822_1661YCAW,0.71666667,0,0.014058818256774745,0
20230829_9414DKDF,0.88333333,0,0.08467443570699136,0
20230829_7402HJAE,5.56666667,1,0.03556716597210247,0
20230901_1956NPFN,1.98333333,0,0.05941511695573922,0
20230827_8070LFJK,0.36666667,0,0.07095289863086036,0
20230827_1732AKEN,0.4,0,0.026304272264846214,0
20230830_3335YYNI,3.3,0,0.08683997695347825,2
20230826_5632EAPZ,0.58333333,0,0.028664310413848055,0
20230821_7907ALSL,0.88333333,0,0.043570759401491646,0
20230828_3685YXCD,0.33333333,0,0.0380926303487469,0
20230825_8498ADHK,4.86666667,0,0.07888437650974843,0
20230821_6227QVVZ,0.55,0,0.013177800002888877,0
20230829_8651NUXL,0.33333333,0,0.036825330610911165,0
20230823_3353VTYB,10.93333333,1,0.3637190536468083,1
20230828_8852QPJF,1.63333333,0,0.03849335523693952,0
20230826_2415KBTY,0.51666667,0,0.03300578748143904,0
20230822_4828CBMZ,2.4,0,0.05880377696072134,0
20230902_8687PMZQ,2.78333333,0,0.13631697759452874,2
20230903_1762NXYR,1.6,0,0.3252021467796881,1
20230901_0979SWYZ,0.5,0,0.0283531344943618,0
20230902_6360CDAQ,4.93333333,0,0.046050204809205825,0
20230830_3846JRMN,5.18333333,1,0.12325634519294593,2
20230823_1851IZUN,4.68333333,0,0.17970693482278585,2
20230821_8953KEVP,3.18333333,0,0.29191274055970784,1
20230829_7053TAIM,0.86666667,0,0.03976029735253923,0
20230831_8123DYTH,1.26666667,0,0.05030826703401362,0
20230902_6718LYRP,0.96666667,0,0.06120470216059291,0
20230831_7339DARW,30.18333333,1,0.8020842614654787,3
20230827_0077TBVQ,1.76666667,0,0.23411204646077255,1
20230822_9176XNMA,7.66666667,1,0.042667025658957344,0
20230821_6456UTIA,0.46666667,0,0.07693611343369532,0
20230827_8018ESVB,0.73333333,0,0.06928080520676826,0
20230824_9318NNWJ,0.28333333,0,0.017364619955474888,0
20230903_0602JIVY,0.68333333,0,0.14424983194036042,2
20230831_3207TALP,5.73333333,1,0.0667421747190391,0
20230902_6069XJXA,1.3,0,0.09857826092150986,2
20230824_3641HLYM,1.28333333,0,0.040350720070250645,0
20230901_5193SBIS,1.85,0,0.026726129362005465,0
20230830_4311ZQFH,1.28333333,0,0.22430829319141546,1
20230826_6505QIYX,1.7,0,0.06565066057788876,0
20230831_8177VDRM,23.63333333,1,0.08113334096396,0
20230826_3805AVXH,2.58333333,0,0.06589845566568928,0
20230901_5772CAIA,1.73333333,0,0.18212503988966042,2
20230829_3748IVLD,0.66666667,0,0.0420649543409041,0
20230827_0798NHXE,2.2,0,0.3660319298752041,1
20230822_0523CKKP,1.86666667,0,0.038280146150939005,0
20230903_3336PCUL,0.95,0,0.05445606261474847,0
20230830_5521SQNQ,5.8,1,0.1405046091045375,2
20230825_2447PHVC,2.28333333,0,0.01756392921939758,0
20230821_9849ISPM,2.33333333,0,0.21210482268624054,1
20230827_5712RUQQ,1.41666667,0,0.16370430940645023,2
20230825_1419VQKJ,18.11666667,1,0.2313155745757852,1
20230901_4199ICZK,0.7,0,0.07723015119076529,0
20230824_8800YCRW,0.48333333,0,0.04397543286495225,0
20230826_6863VKLI,0.41666667,0,0.038414291766001536,0
20230829_2153UBRD,1.16666667,0,0.029841927891886857,0
20230827_5614BCSB,0.9,0,0.07102383670821609,0
20230828_7522XZZR,0.96666667,0,0.22920110659175177,1
20230901_5911IIYJ,0.58333333,0,0.026376305155915016,0
20230825_4879MNIL,6.03333333,1,0.1821963222281949,2
20230822_9772WBLQ,0.56666667,0,0.029446090420701017,0
20230828_5420VAIL,0.28333333,0,0.07586519782885756,0
20230901_4028NTKS,3.31666667,0,0.09973996385684396,2
20230903_6147DQVP,0.53333333,0,0.03537785171690188,0
20230828_0025PQVC,0.35,0,0.04556894428742502,0
20230901_4497DBKH,0.5,0,0.0516031951628355,0
20230831_6486ZILY,1.7,0,0.02258440065653966,0
20230901_5332MYES,1.3,0,0.034818819030244474,0
20230830_6507DYKT,0.53333333,0,0.1084291875803666,2
20230827_4106KJVA,0.5,0,0.011953407237359676,0
20230903_5682YNAS,2.55,0,0.01835987483896416,0
20230829_2407DCSN,0.78333333,0,0.023243609525410835,0
20230827_6624PVZV,0.36666667,0,0.04536544603934672,0
20230822_8262MYHT,0.68333333,0,0.023333490718086432,0
20230829_6360PUPT,0.6,0,0.022028037965655427,0
20230830_1347XRPK,2.71666667,0,0.12359358996524057,2
20230901_4241YHKK,0.35,0,0.12689650307157388,2
20230824_9155NFHA,0.68333333,0,0.015797736550360323,0
20230825_8754RDIU,0.9,0,0.08348564768548904,0
20230901_5088NBXL,28.3,1,0.0341632488132533,0
20230825_8099ECEZ,1.56666667,0,0.051357343729059965,0
20230902_0988DDHV,3.81666667,0,0.026561468966912624,0
20230825_3314RNIT,0.26666667,0,0.025728869495298467,0
20230825_4552ZWBX,4.86666667,0,0.03905703234713882,0
20230831_5368XNCW,2.7,0,0.07553638686386722,0
20230827_4574RFQL,2.15,0,0.044606087150120405,0
20230902_4858LEDQ,8.1,1,0.19446218776883073,2
20230826_9282QLTN,0.88333333,0,0.043398799344910186,0
20230829_2268MXAA,3.88333333,0,0.11650476844994812,2
20230828_9147CQRR,1.21666667,0,0.32220763044287243,1
20230829_5116JJYR,0.35,0,0.018595869899705658,0
20230827_8467QVEB,0.58333333,0,0.018399525778428724,0
20230828_9849LEFT,6.6,1,0.19842475605291687,2
20230826_0068AJYA,2.38333333,0,0.08863100737948029,2
20230826_6351QMKU,0.55,0,0.06156329251103659,0
20230821_0328IFBA,2.43333333,0,0.07416939117443912,0
20230825_9749UTKN,0.23333333,0,0.020167623833258954,0
20230821_3727SQMH,0.26666667,0,0.10393888374703741,2
20230830_6477JLIM,24.63333333,1,0.02579073286594833,0
20230901_2675EDJF,3.48333333,0,0.12531553359074596,2
20230903_0138LYYK,0.68333333,0,0.24928104136792045,1
20230825_8508JUAN,0.51666667,0,0.030417791450284545,0
20230823_7715ZRVS,0.98333333,0,0.11475137008405689,2
20230827_2974PBEJ,0.26666667,0,0.03737409818549788,0
20230826_9772WSAR,1.65,0,0.17026802089957788,2
20230823_9180ZRWZ,10.68333333,1,0.2939607596356557,1
20230825_8385PVXV,0.7,0,0.05620509718639752,0
20230903_6126YFBK,3.96666667,0,0.04285521907319893,0
20230829_4042PBMD,12.0,1,0.21661900377383067,1
20230824_4977RQXM,0.85,0,0.03495937283603292,0
20230821_7138WLZX,2.83333333,0,0.23980937520777565,1
20230829_5277BKMZ,5.68333333,1,0.16877056728549392,2
20230903_3506CYRL,3.73333333,0,0.05163581656008462,0
20230902_5908NUFP,1.33333333,0,0.10344603502296248,2
20230822_1978AMQV,1.33333333,0,0.060431286670403796,0
20230902_7595WPYA,17.23333333,1,0.7002127813228686,3
20230822_0195VUFV,6.33333333,1,0.03808946726032281,0
20230823_3631UJDR,9.56666667,1,0.1551997873474845,2
20230823_8852ZMVA,11.11666667,1,0.03913506186916221,0
20230901_2953USYH,0.33333333,0,0.027083269496105636,0
20230829_4974ZNTQ,0.31666667,0,0.16543793355795142,2
20230903_1817UVEY,5.71666667,1,0.172941861303695,2
20230901_1487HVZE,2.86666667,0,0.08018879447817436,0
20230821_3648WBAM,0.9,0,0.014646659010704,0
20230831_5229QYDS,6.73333333,1,0.09524494344286168,2
20230827_7651DJBE,0.41666667,0,0.026384120061497696,0
20230829_8292HTSK,4.53333333,0,0.10323943867370747,2
20230828_6134RAFY,0.53333333,0,0.07123033965492087,0
20230824_6655QVBZ,0.53333333,0,0.01172578067410275,0
20230828_4177TQEX,0.73333333,0,0.1998934272851391,2
20230825_6901BBQD,0.58333333,0,0.18463163764140988,2
20230821_7604XCJJ,3.58333333,0,0.01798314083609083,0
20230830_4127WKAA,0.71666667,0,0.032717364078141305,0
20230901_7671DLKE,0.33333333,0,0.06051438974906303,0
20230825_2014XZIV,1.13333333,0,0.1559261671851544,2
20230831_8509CUIV,2.48333333,0,0.08990190359354139,2
20230821_5200TYIF,0.9,0,0.011745966744096153,0
20230824_9885DIWL,0.53333333,0,0.04332540937348309,0
20230824_5248JXHP,0.43333333,0,0.0251606923185074,0
20230903_9536FCBB,6.11666667,1,0.030631219401872863,0
20230828_3566ZYXI,0.56666667,0,0.38079837351722995,1
20230903_0587BRLJ,0.85,0,0.036813477651106874,0
20230821_2534HTJB,2.08333333,0,0.1215893870337894,2
20230902_7841FPJW,5.73333333,1,0.11755049557368785,2
20230903_2111YRQV,0.83333333,0,0.1146414463635434,2
20230824_3165NNYM,0.25,0,0.21527355911726168,1
20230903_1524SLNN,0.76666667,0,0.02244658281787148,0
20230827_2726MJLA,12.68333333,1,0.45654271764924764,3
20230903_2090EFBE,3.03333333,0,0.08152159782811673,0
20230827_7131FUYY,4.23333333,0,0.1893511306557905,2
20230826_7322YXYT,1.43333333,0,0.10038792544377582,2
20230822_0626PBCK,29.31666667,1,0.4427619687847528,3
20230827_3367WHYI,11.93333333,1,0.03946354242370552,0
20230828_2518ZVSR,0.6,0,0.025384714805761655,0
20230822_8753TRZH,0.15,0,0.013024551286564596,0
20230830_8002MJUQ,0.55,0,0.05746422509376403,0
20230903_9090KRFD,1.88333333,0,0.026626039704806148,0
20230827_6790LLSE,0.45,0,0.02306781181565315,0
20230828_9361SBJJ,2.38333333,0,0.08312033730738413,0
20230903_2717EKMI,1.43333333,0,0.01606066003883925,0
20230901_0346RYUB,1.0,0,0.056049929311988364,0
20230821_1397MVAK,0.73333333,0,0.024412055922935206,0
20230827_5598CFXH,0.73333333,0,0.01952588085808059,0
20230901_8060ZJKL,0.81666667,0,0.025622980268185366,0
20230824_3699INMM,1.1,0,0.01765872381192287,0
20230827_0788IWHY,0.33333333,0,0.03138278197760028,0
20230903_7937KEVK,1.68333333,0,0.033493379083337146,0
20230829_6886MXTK,0.26666667,0,0.030147406981457084,0
20230823_7582FMJQ,7.4,1,0.01853943574040628,0
20230902_6742YTZU,3.43333333,0,0.21976567275934417,1
20230903_6450SWEM,12.53333333,1,0.13925951376013057,2
20230822_2820UPKA,5.18333333,1,0.034959423982662434,0
20230903_8356QJJQ,0.58333333,0,0.06978241083358622,0
20230822_5639HUNB,2.03333333,0,0.03053349878139964,0
20230821_4340ZXLX,0.23333333,0,0.025392947102276586,0
20230827_2741MCQI,2.05,0,0.023205042616380685,0
20230903_8989JZYY,2.43333333,0,0.39336720751333376,1
20230823_6774KBEX,3.68333333,0,0.11895324868133045,2
20230828_8146UMNP,0.25,0,0.06334137078410516,0
20230903_1367KUMJ,0.33333333,0,0.02471187670338948,0
20230823_7576DCAD,5.65,1,0.14933038997108775,2
20230824_7393LDJL,3.98333333,0,0.10905788447974452,2
20230825_7064SVWR,2.71666667,0,0.030396482834764735,0
20230828_6816LKIW,0.68333333,0,0.032768924430454774,0
20230902_7596VKNA,0.58333333,0,0.11280027952127206,2
20230827_7656BFDU,0.58333333,0,0.04547316027112153,0
20230831_6369ERTX,1.98333333,0,0.06066100955387143,0
20230830_8605MUVA,1.4,0,0.0733102024222924,0
20230903_9712TFCF,0.4,0,0.024343449421125547,0
20230823_8920CFML,0.55,0,0.3713442280666493,1
20230902_3065QPRZ,19.0,1,0.4738008009079947,3
20230829_4896WNYA,0.71666667,0,0.13752031658017955,2
20230901_3987PDMU,10.75,1,0.1239899316629592,2
20230827_7791CQDB,0.3,0,0.05432026614858517,0
20230826_8734STUE,3.46666667,0,0.22240075230170428,1
20230903_0949YCFH,1.3,0,0.051998895709086154,0
20230825_6348KWSU,1.53333333,0,0.02107732204565969,0
20230901_0770TBEC,0.35,0,0.0318489172265805,0
20230821_7048NVKL,0.8,0,0.016930950359371425,0
20230827_6306FPHJ,0.7,0,0.03460214156923695,0
20230828_0021BLDA,0.5,0,0.031053998309758628,0
20230827_1845RQVK,0.56666667,0,0.10096220919794746,2
20230830_8123AWIY,0.63333333,0,0.05999307095309486,0
20230831_4739DDBZ,1.81666667,0,0.01831364534209328,0
20230828_9825FFEA,1.7,0,0.031969870655039055,0
20230901_4066MTMY,0.73333333,0,0.02275206257078587,0
20230821_2205YUDX,0.2,0,0.08381506515403128,0
20230826_0647NAII,0.5,0,0.09987177868863174,2
20230824_3982KFEN,2.15,0,0.03922962938805356,0
20230829_7488NZYI,1.08333333,0,0.09903122986146114,2
20230903_6287XSKP,7.56666667,1,0.1103794369876737,2
20230825_5908RRES,1.58333333,0,0.03247976108837799,0
20230830_5790CXPB,1.31666667,0,0.0150337597711919,0
20230902_8628PNNV,0.8,0,0.03146052555006888,0
20230903_0767SMHJ,11.08333333,1,0.2110028239410145,1
20230827_9184FAMK,7.56666667,1,0.4053717636444921,1
20230827_2149YMJW,0.96666667,0,0.16561667461843554,2
20230828_6788PJUU,5.6,1,0.07106708205242082,0
20230827_6073JJTX,1.98333333,0,0.05257648492179422,0
20230829_3330YMQA,1.41666667,0,0.027490082804199283,0
20230828_2368PITJ,1.66666667,0,0.14358937306814096,2
20230822_4230UBZY,0.43333333,0,0.03374763087553254,0
20230903_7537QANR,1.03333333,0,0.18777035196684608,2
20230903_5691HKDK,0.55,0,0.039768124737166254,0
20230903_4781TVVD,0.6,0,0.14515254549727458,2
20230903_3732XMYF,0.36666667,0,0.04570792656222538,0
20230826_1099QTQY,0.33333333,0,0.048225418568152996,0
20230831_1881QVRA,4.28333333,0,0.24705471849341307,1
20230828_0243HWSY,5.81666667,1,0.7292171602443838,3
20230903_9433IKVA,0.4,0,0.02385470703302714,0
20230901_3998PCQK,2.45,0,0.03753224572250558,0
20230830_3362XRIZ,8.61666667,1,0.39365117901364677,1
20230903_0207TDIH,0.33333333,0,0.17519617981069668,2
20230903_2417QYCL,0.58333333,0,0.2377522461816371,1
20230902_2900TCXI,0.25,0,0.06133220879025821,0
20230830_1109RKQF,17.55,1,0.04891715877578642,0
20230903_9454QAUN,7.08333333,1,0.33382602947574497,1
20230831_2794JEUI,0.98333333,0,0.06059127433975234,0
20230828_0787WBCH,1.63333333,0,0.09579340378277196,2
20230826_7781NZIX,0.58333333,0,0.07860532606243203,0
20230823_2129RBVU,34.45,1,0.23333133950760035,1
20230827_3402TTFM,0.28333333,0,0.01554824781413397,0
20230903_1667BYHL,0.71666667,0,0.026481841637794473,0
20230822_8575SDXB,10.43333333,1,0.031365824880324064,0
20230822_4858NNDX,0.51666667,0,0.06824685859885217,0
20230901_4950FZHA,0.55,0,0.14522377294130986,2
20230827_0650TXPF,0.75,0,0.020230306472205667,0
20230902_1279DSLH,2.85,0,0.23102592657099869,1
20230824_3616PUUU,0.5,0,0.05063225553631401,0
20230827_3534UQIV,1.03333333,0,0.08215685168441338,0
20230829_3360CXKV,0.68333333,0,0.0554678868752141,0
20230825_5307TJIT,3.1,0,0.030338130324689985,0
20230901_7875UMHB,1.23333333,0,0.10148781560586877,2
20230826_3028CPUQ,1.38333333,0,0.04269016731390019,0
20230821_3624CENP,0.76666667,0,0.07559455857831499,0
20230902_8686HPSB,1.9,0,0.021255834701647824,0
20230828_6865FJBU,0.76666667,0,0.2040940553772855,2
20230825_0437FZSV,1.01666667,0,0.1819635538972435,2
20230902_7975ENNU,28.43333333,1,0.3655234283556852,1
20230903_1790LKAC,9.28333333,1,0.03437887994689256,0
20230829_0223EDNL,1.0,0,0.32377296523595067,1
20230824_6006KIAC,2.03333333,0,0.07737997699714368,0
20230825_0376NXQC,0.68333333,0,0.12547513939313276,2
20230824_0725UDCQ,0.96666667,0,0.06163338572039637,0
20230821_1390JKFC,1.23333333,0,0.09456457233472602,2
20230902_1419ECIK,26.46666667,1,0.21861742869878997,1
20230901_2936YBRK,1.31666667,0,0.02383210784028467,0
20230826_8261WDSX,3.81666667,0,0.019999364655978735,0
20230821_2436RUNM,0.26666667,0,0.015984646755447588,0
20230831_7162LHSU,1.26666667,0,0.02295755623228808,0
20230902_6334ZJQA,2.71666667,0,0.06018110578715091,0
20230901_7497XAVK,0.7,0,0.03609010458384958,0
20230903_7835CBVW,1.56666667,0,0.20337249932591908,2
20230829_9974AVCU,0.55,0,0.03743780650075214,0
20230825_9072RYTA,0.33333333,0,0.022409014005652525,0
20230824_1568PKMS,0.35,0,0.1618170131202619,2
20230825_1235UDZC,0.5,0,0.09168583710083666,2
20230901_0802LPCQ,10.9,1,0.171742530819788,2
20230828_6866TQRC,0.6,0,0.03702231507082381,0
20230821_2118HSHR,1.01666667,0,0.029858061348351336,0
20230825_5457BHZK,0.8,0,0.1392621115420499,2
20230828_9622SSSU,2.4,0,0.06591697681996653,0
20230903_6493KCIV,0.56666667,0,0.035965261980955884,0
20230827_5159NHLE,0.33333333,0,0.060806939549644064,0
20230830_3204YEKI,2.25,0,0.050268647653296215,0
20230821_2632ECFF,4.06666667,0,0.03720537298539824,0
20230825_3630CLZT,0.45,0,0.11859806731959455,2
20230825_3535MSIB,0.93333333,0,0.05185375822407146,0
20230829_5829NTKI,0.71666667,0,0.15345892636893374,2
20230822_9674AYII,1.48333333,0,0.043320360594216546,0
20230822_2001INDH,4.1,0,0.035221154180912866,0
20230822_1901KPRU,1.6,0,0.05272097911758461,0
20230830_0499LFQM,1.0,0,0.0243732607257427,0
20230828_6846ELCV,10.61666667,1,0.10233424387632777,2
20230830_2740QDCB,16.33333333,1,0.10709028852576623,2
20230831_4738KBSJ,0.93333333,0,0.023197738825986882,0
20230901_2594HHJJ,10.6,1,0.09978399691869665,2
20230821_7284XVUI,6.13333333,1,0.021047551233356204,0
20230902_2217YXCK,1.9,0,0.021036531475716172,0
20230826_4783PRFN,3.43333333,0,0.13146839468348634,2
20230821_2098RMPA,0.48333333,0,0.05816083759065565,0
20230824_1551KXRN,1.4,0,0.024203666011680346,0
20230826_4782FQCL,0.36666667,0,0.021978405562889908,0
20230830_2417PYYR,0.55,0,0.08223939675218404,0
20230829_9660AWBX,1.28333333,0,0.015798038976932202,0
20230902_2593IJJR,0.33333333,0,0.048910689604690395,0
20230824_8044EFZY,0.38333333,0,0.04511184952560387,0
