건축면적,부속건축물면적,부속건축물수,건폐율,법정동코드,건물명,블록,번,외필지수,생성일자,EPI점수,에너지효율등급,에너지절감율,기타용도,가구수,친환경건축물인증점수,친환경건축물등급,세대수,호수,옥내자주식면적,옥내자주식대수,옥내기계식면적,옥내기계식대수,지능형건축물인증점수,지능형건축물등급,지,로트,주건축물수,주용도코드,주용도코드명,관리건축물대장PK,새주소법정동코드,새주소본번,새주소도로코드,새주소부번,새주소지상지하코드,신구대장구분코드,신구대장구분코드명,도로명대지위치,옥외자주식면적,옥외자주식대수,옥외기계식면적,옥외기계식대수,대지면적,대지구분코드,대지위치,허가일,허가번호구분코드,허가번호구분코드명,허가번호기관코드,허가번호기관코드명,허가번호년,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,순번,시군구코드,특수지명,착공일,연면적,총주차수,사용승인일,용적률,용적률산정연면적
3458.85,393.33,4,25.22,10700,서원초등학교,,0030,0,20230427,0,,0,교육연구시설(학교),0,0,,0,0,0,0,0,0,0,,0008,,2,10000,교육연구시설,11650-1000000000000000487339,10701,63.0,116503121001,0.0,0,1,신대장,서울특별시 서초구 고무래로 63,0,0,0,0,13717,0,서울특별시 서초구 반포동 30-8번지,,,,,,,1,일반,1,총괄표제부,13,11650,,,9823.81,0,,70.09,9614.56
3049.9,73.4,3,20.72,10700,반포고등학교,,0030,0,20171118,0,,0,교육연구시설,0,0,,0,0,0,0,0,0,0,,0019,,2,Z8000,교육연구및복지시설,11650-329,10701,71.0,116503121001,0.0,0,1,신대장,서울특별시 서초구 고무래로 71,103.5,9,0,0,14721.6,0,서울특별시 서초구 반포동 30-19번지,,,,,,,1,일반,1,총괄표제부,14,11650,,,11323.88,9,,75.15,11062.88
5650.979,57376.723,14,11.86,10700,반포리체,,0030,0,20221116,0,,0,아파트,0,0,,1119,0,52704.199,1637,0,0,0,,0026,,9,02000,공동주택,11650-100205372,10701,35.0,116503121001,0.0,0,1,신대장,서울특별시 서초구 고무래로 35,0,47,0,0,47661.2,0,서울특별시 서초구 반포동 30-26번지,20060324,5809,재건축협의(주택건설사업계획승인),3210000,서초구,2010,2,집합,1,총괄표제부,15,11650,,20071224,180700.164,1684,20101029,243.7,116148.512
796.09,0,0,48.78,10700,,,0050,0,20200624,0,,0,근린생활시설 외1,0,0,,0,0,0,9,0,0,0,,0011,,2,14000,업무시설,11650-72,10701,6.0,116504163721,5.0,0,1,신대장,서울특별시 서초구 서초중앙로31길 6-5,0,11,0,0,1632,0,서울특별시 서초구 반포동 50-11번지,,,,,,,1,일반,1,총괄표제부,16,11650,,,3607.39,20,,174.16,2842.25
190.71,0,0,0,10700,,,0055,0,20111021,0,,0,공동주택,0,0,,12,0,0,0,0,0,0,,0001,,2,02000,공동주택,11650-307,10701,14.0,116503121001,5.0,0,0,구대장,서울특별시 서초구 고무래로 14-5,0,0,0,0,0,0,서울특별시 서초구 반포동 55-1번지,,,,,,,2,집합,1,총괄표제부,17,11650,,,762.66,0,,0,631.26
95.65,0,0,59.86,10700,,,0055,0,20180915,0,,0,근린생활시설,1,0,,0,0,0,0,0,0,0,,0008,,2,04000,제2종근린생활시설,11650-194,10701,6.0,116504163043,1.0,0,1,신대장,서울특별시 서초구 고무래로8길 6-1,0,0,0,0,159.8,0,서울특별시 서초구 반포동 55-8번지,,,,,,,1,일반,1,총괄표제부,18,11650,,,183.15,0,,114.61,183.15
349.97,0,0,52.13,10700,,,0058,1,20200617,0,,0,(도시형생활주택(다세대주택-29세대)),0,0,,29,0,371.8,17,0,0,0,,0001,,2,02000,공동주택,11650-100256714,10701,6.0,116503121001,9.0,0,1,신대장,서울특별시 서초구 고무래로 6-9,0,7,0,0,671.4,0,서울특별시 서초구 반포동 58-1번지,20160427,1101,신축허가,3210141,건축과,2016,2,집합,1,총괄표제부,19,11650,,20150516,1747.33,24,20170316,196.31,1318.03
139.17,0,0,0,10700,,,0060,0,20120821,0,,0,주택,3,0,,0,0,0,0,0,0,0,,0000,,3,01000,단독주택,11650-332,,0.0,,0.0,0,1,신대장,,0,0,0,0,0,0,서울특별시 서초구 반포동 60번지,,,,,,,1,일반,1,총괄표제부,20,11650,,,139.17,0,,0,139.17
10214.26,0,0,0,10700,반포미도아파트,,0060,0,20220104,0,,0,"공동주택, 상가",0,0,,1260,0,0,0,0,0,0,,0004,,10,02000,공동주택,11650-308,10701,28.0,116504163713,0.0,0,0,구대장,서울특별시 서초구 서초중앙로29길 28,0,0,0,0,0,0,서울특별시 서초구 반포동 60-4번지,,,,,,,2,집합,1,총괄표제부,21,11650,,,143230.74,0,,0,134497.08
2738.06,0,0,0,10700,"반포미도2차아파트,상가",,0060,0,20220419,0,,0,"공동주택, 판매시설",0,0,,435,0,0,0,0,0,0,,0005,,4,02000,공동주택,11650-309,10702,240.0,116502121001,0.0,0,0,구대장,서울특별시 서초구 사평대로 240,0,0,0,0,0,0,서울특별시 서초구 반포동 60-5번지,,,,,,,2,집합,1,총괄표제부,22,11650,,,40198.45,0,,0,37743.66
