건축면적,부속건축물면적,부속건축물수,건폐율,법정동코드,건물명,블록,번,외필지수,생성일자,EPI점수,에너지효율등급,에너지절감율,기타용도,가구수,친환경건축물인증점수,친환경건축물등급,세대수,호수,옥내자주식면적,옥내자주식대수,옥내기계식면적,옥내기계식대수,지능형건축물인증점수,지능형건축물등급,지,로트,주건축물수,주용도코드,주용도코드명,관리건축물대장PK,새주소법정동코드,새주소본번,새주소도로코드,새주소부번,새주소지상지하코드,신구대장구분코드,신구대장구분코드명,도로명대지위치,옥외자주식면적,옥외자주식대수,옥외기계식면적,옥외기계식대수,대지면적,대지구분코드,대지위치,허가일,허가번호구분코드,허가번호구분코드명,허가번호기관코드,허가번호기관코드명,허가번호년,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,순번,시군구코드,특수지명,착공일,연면적,총주차수,사용승인일,용적률,용적률산정연면적
2663.58,0,0,18.59,11300,성모자애 장애인 복지관,,0110,0,20171118,0,,0,교육연구및복지시설,0,0,,0,0,0,14,0,0,0,,0000,,4,11000,노유자시설,11680-331,11301,35.0,116804166841,0.0,0,1,신대장,서울특별시 강남구 헌릉로757길 35,0,37,0,0,14327,0,서울특별시 강남구 율현동 110번지,19930902,1101,신축허가,3220088,건축과,1993,1,일반,1,총괄표제부,1,11680,서울특별시 강남구 율현동 100블럭,19940315,8967.47,51,20030602,45.24,6480.88
128.38,0,0,40.5,11300,,,0194,0,20121009,0,,0,"주거시설, 근린생활시설",1,0,,0,0,0,0,0,0,0,,0007,,2,01000,단독주택,11680-16,11302,10.0,116804166317,5.0,0,1,신대장,서울특별시 강남구 밤고개로23길 10-5,0,1,0,0,317,0,서울특별시 강남구 율현동 194-7번지,,,,,,,1,일반,1,총괄표제부,2,11680,,,225.64,1,,40.01,126.82
124.19,0,0,45,11300,,,0296,0,20100417,0,,0,단독주택/근생,1,0,,0,0,0,0,0,0,0,,0003,,2,01000,단독주택,11680-340,11301,46.0,116804166318,0.0,0,1,신대장,서울특별시 강남구 밤고개로24길 46,0,0,0,0,276,0,서울특별시 강남구 율현동 296-3번지,,,,,,,1,일반,1,총괄표제부,3,11680,,,223.58,0,,45,124.19
128.86,0,0,39.29,11300,방죽1마을 12호,,0299,0,20150130,0,,0,"단독주택,근린생활시설",1,0,,0,0,0,0,0,0,0,,0008,,2,01000,단독주택,11680-100241672,,0.0,,0.0,0,1,신대장,,0,0,0,0,328,0,서울특별시 강남구 율현동 299-8번지,,,,,,,1,일반,1,총괄표제부,4,11680,,,233.8,0,,39.29,128.86
135.03,0,0,49.1,11300,율현동단독주택,,0299,0,20111021,0,,0,단독주택,2,0,,0,0,0,0,0,0,0,,0013,,1,01000,단독주택,11680-310,11301,38.0,116804166318,0.0,0,1,신대장,서울특별시 강남구 밤고개로24길 38,23,2,0,0,275,0,서울특별시 강남구 율현동 299-13번지,20020415,5310,개발제한구역내 건축허가,3220061,세곡동,2002,1,일반,1,총괄표제부,5,11680,,20020426,297.48,2,20020829,108.17,297.48
5686.8,16166.81,10,21.21,11300,강남한신휴플러스6단지,,0365,0,20210623,86,,0,공동주택(아파트),0,0,,378,4,14782.25,344,0,0,0,,0000,,13,02000,공동주택,11680-100248421,,0.0,,0.0,0,1,신대장,,23,2,0,0,26808.4,0,서울특별시 강남구 율현동 365번지,20111214,,,,,,2,집합,1,총괄표제부,6,11680,,20130925,48362.56,346,20150923,120.25,32237.69
5990.64,11464.64,7,24.89,11300,강남한신휴플러스8단지,,0513,0,20220822,86,,0,공동주택(아파트),0,0,,169,3,10404.89,206,0,0,0,,0000,,12,02000,공동주택,11680-100248229,,0.0,,0.0,0,1,신대장,,23,2,0,0,24069.9,0,서울특별시 강남구 율현동 513번지,20111226,,,,,,2,집합,1,총괄표제부,7,11680,,20130925,29347.54,208,20150923,74.47,17924.84
