건축면적,부속건축물면적,부속건축물수,건폐율,법정동코드,건물명,블록,번,외필지수,생성일자,EPI점수,에너지효율등급,에너지절감율,기타용도,가구수,친환경건축물인증점수,친환경건축물등급,세대수,호수,옥내자주식면적,옥내자주식대수,옥내기계식면적,옥내기계식대수,지능형건축물인증점수,지능형건축물등급,지,로트,주건축물수,주용도코드,주용도코드명,관리건축물대장PK,새주소법정동코드,새주소본번,새주소도로코드,새주소부번,새주소지상지하코드,신구대장구분코드,신구대장구분코드명,도로명대지위치,옥외자주식면적,옥외자주식대수,옥외기계식면적,옥외기계식대수,대지면적,대지구분코드,대지위치,허가일,허가번호구분코드,허가번호구분코드명,허가번호기관코드,허가번호기관코드명,허가번호년,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,순번,시군구코드,특수지명,착공일,연면적,총주차수,사용승인일,용적률,용적률산정연면적
41238.98,0,0,4.58,10900,전투원대기숙소외 236동,,0001,172,20220705,0,,0,국방 · 군사시설,0,0,,0,0,0,0,0,0,0,,0034,,270,23000,교정및군사시설,11650-100284475,10901,79.0,116504163462,3.0,0,1,신대장,서울특별시 서초구 신흥말길 79-3,0,0,0,0,900539,0,서울특별시 서초구 내곡동 1-34번지,,,,,,,1,일반,1,총괄표제부,1,11650,,,56267.51,0,,6.11,55056.45
419.48,0,0,0,10900,,,0001,0,20200801,0,,0,"주택, 축사",1,0,,0,0,0,0,0,0,0,,0328,,2,21000,동물및식물관련시설,11650-524,10901,76.0,116504163462,6.0,0,0,구대장,서울특별시 서초구 신흥말길 76-6,0,0,0,0,0,0,서울특별시 서초구 내곡동 1-328번지,,,,,,,1,일반,1,총괄표제부,2,11650,,,419.48,0,,0,388.74
111.95,0,0,0,10900,,,0001,0,20111021,0,,0,"축사, 주택",1,0,,0,0,0,0,0,0,0,,0444,,1,04000,제2종근린생활시설,11650-525,10901,40.0,116504163463,59.0,0,0,구대장,서울특별시 서초구 신흥안길 40-59,0,0,0,0,0,0,서울특별시 서초구 내곡동 1-444번지,,,,,,,1,일반,1,총괄표제부,3,11650,,,211.08,0,,0,103.47
196.8,0,0,50.33,10900,,,0001,0,20171118,0,,0,농산물창고,0,0,,0,0,0,0,0,0,0,,1248,,2,18000,창고시설,11650-526,10901,14.0,116504163353,0.0,0,0,구대장,서울특별시 서초구 샘마루길 14,0,0,0,0,391,0,서울특별시 서초구 내곡동 1-1248번지,,,,,,,1,일반,1,총괄표제부,4,11650,,,196.8,0,,50.33,196.8
1590.11,0,0,19.93,10900,다니엘학교,,0001,0,20200923,0,,0,"교육연구시설, 복지시설",0,0,,0,0,0,0,0,0,0,,1328,,2,11000,노유자시설,11650-527,10901,21.0,116504163585,16.0,0,0,구대장,서울특별시 서초구 헌릉로468길 21-16,0,27,0,0,7980,0,서울특별시 서초구 내곡동 1-1328번지,,,,,,,1,일반,1,총괄표제부,5,11650,,,7828.11,27,,59.36,4736.79
191.79,0,0,42.34,10900,,,0001,0,20100417,0,,0,"주택, 점포, 창고",1,0,,0,0,0,0,36.72,1,0,,1392,,2,01000,단독주택,11650-528,10901,80.0,116504163462,0.0,0,0,구대장,서울특별시 서초구 신흥말길 80,0,0,0,0,453,0,서울특별시 서초구 내곡동 1-1392번지,,,,,,,1,일반,1,총괄표제부,6,11650,,,223.09,1,,42.34,191.79
0,0,0,0,10900,,,0001,0,20100417,0,,0,"주택, 계사",1,0,,0,0,0,0,0,0,0,,1492,,4,01000,단독주택,11650-529,10901,38.0,116504163587,0.0,0,0,구대장,서울특별시 서초구 헌인릉2길 38,0,0,0,0,0,0,서울특별시 서초구 내곡동 1-1492번지,,,,,,,1,일반,1,총괄표제부,7,11650,,,829.76,0,,0,0
229.83,0,0,56.89,10900,내곡동근린건물,,0001,0,20090619,0,,0,"제2종근린생활시설,사무실",0,0,,0,0,198.93,6,0,0,0,,2216,,1,04000,제2종근린생활시설,11650-196,10901,4.0,116504163356,5.0,0,1,신대장,서울특별시 서초구 샘마을길 4-5,0,0,0,0,404,0,서울특별시 서초구 내곡동 1-2216번지,20070125,5310,개발제한구역내 건축허가,3210081,건축과,2007,1,일반,1,총괄표제부,8,11650,,20070316,198.93,6,20070706,49.24,198.93
652.51,0,0,59.37,10900,군사시설,,0001,0,20171118,0,,0,공공용시설,0,0,,0,0,0,0,0,0,0,,2433,,10,04000,제2종근린생활시설,11650-84,,0.0,,0.0,0,1,신대장,,0,0,0,0,1099,0,서울특별시 서초구 내곡동 1-2433번지,20010901,,,,,,1,일반,1,총괄표제부,9,11650,,20010901,652.51,21,20030610,59.37,652.51
273.79,0,0,7.8,10900,중대생활관 외 1동,,0001,0,20220830,0,,0,국방군사시설,0,0,,0,0,0,0,0,0,0,,3116,,2,23000,교정및군사시설,11650-1000000000000000069802,,0.0,,0.0,,1,신대장,,0,0,0,0,3510,0,서울특별시 서초구 내곡동 1-3116번지,,,,,,,1,일반,1,총괄표제부,10,11650,,,564.98,0,,16.09,564.98
611.6,0,0,3.1385025,10900,대테러훈련장 외3개동,,0001,0,20221102,0,,0,교정및군사시설,0,0,,0,0,0,0,0,0,0,,3123,,4,23000,교정및군사시설,11650-1000000000000000394459,,0.0,,0.0,,1,신대장,,0,0,0,0,19487,0,서울특별시 서초구 내곡동 1-3123번지,,,,,,,1,일반,1,총괄표제부,11,11650,,,836.06,0,,4.2903474,836.06
13371.5,0,2,7.191,10900,"23,24대대 통합막사 외47개동",,0001,0,20221111,0,,0,교정및군사시설,0,0,,0,0,0,0,0,0,0,,3124,,48,23000,교정및군사시설,11650-1000000000000000449980,,0.0,,0.0,,1,신대장,,0,0,0,0,185956,0,서울특별시 서초구 내곡동 1-3124번지,,,,,,,1,일반,1,총괄표제부,12,11650,,,27896.67,0,,14.21,26423.84
3680.55,0,0,7.9617331,10900,연구시설 외17개동,,0001,0,20221114,0,,0,교정및군사시설,0,0,,0,0,0,0,0,0,0,,3125,,18,23000,교정및군사시설,11650-1000000000000000477585,,0.0,,0.0,0,1,신대장,,0,0,0,0,46228,0,서울특별시 서초구 내곡동 1-3125번지,,,,,,,1,일반,1,총괄표제부,13,11650,,,6339.43,0,,12.882235,5955.2
0,0,0,0,10900,,,0006,0,20171118,0,,0,,0,0,,0,0,0,0,0,0,0,,0001,,0,,,11650-137,,0.0,,0.0,0,,,,0,0,0,0,0,0,서울특별시 서초구 내곡동 6-1번지,,,,,,,1,일반,1,총괄표제부,14,11650,,,0,0,,0,0
80.07,0,0,0,10900,,,0374,0,20120821,0,,0,주택,2,0,,0,0,0,0,0,0,0,,0014,,2,01000,단독주택,11650-407,,0.0,,0.0,0,0,구대장,,0,0,0,0,0,0,서울특별시 서초구 내곡동 374-14번지,,,,,,,1,일반,1,총괄표제부,15,11650,,,80.07,0,,0,80.07
98.13,0,0,0,10900,,,0374,0,20120821,0,,0,주택,2,0,,0,0,0,0,0,0,0,,0016,,2,01000,단독주택,11650-513,,0.0,,0.0,0,0,구대장,,0,0,0,0,0,0,서울특별시 서초구 내곡동 374-16번지,,,,,,,1,일반,1,총괄표제부,16,11650,,,98.13,0,,0,98.13
169.27,0,0,0,10900,,,0374,0,20120821,0,,0,주택,2,0,,0,0,0,0,0,0,0,,0024,,2,01000,단독주택,11650-514,,0.0,,0.0,0,0,구대장,,0,0,0,0,0,0,서울특별시 서초구 내곡동 374-24번지,,,,,,,1,일반,1,총괄표제부,17,11650,,,232.99,0,,0,232.99
